# blastn
# Iteration: 0
# Query: 
# RID: 2N8BUBP9016
# Database: WGS_VDB://JALDQB02 genomic/284583/GCA_024416835.2
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 15979 hits found
Query_3617403	CM044546.2	100.000	20	0	0	1	20	67176	67195	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	79525	79544	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	321963	321982	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	906171	906190	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	1797168	1797187	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	3535005	3535024	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	5933911	5933930	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	5940860	5940879	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	7019391	7019410	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	7102144	7102163	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	7138069	7138088	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	7145035	7145054	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	7517844	7517863	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	8338176	8338195	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	8345139	8345158	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	8426892	8426911	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	8941500	8941519	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	8948551	8948570	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	9637134	9637153	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	9642862	9642881	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	10104943	10104962	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	10113925	10113944	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	10609895	10609914	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	12120553	12120572	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	12274982	12275001	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	12281712	12281731	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	12535755	12535774	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	12577369	12577388	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	12588530	12588549	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	12595383	12595402	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	15187708	15187727	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	17155334	17155353	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	17167391	17167410	0.002	40.1
Query_3617403	CM044546.2	100.000	20	0	0	1	20	17456359	17456378	0.002	40.1
