# blastn
# Iteration: 0
# Query: 
# RID: 2N87DS7B016
# Database: WGS_VDB://JALDQB02 genomic/284583/GCA_024416835.2
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 23483 hits found
Query_3729331	CM044546.2	100.000	20	0	0	1	20	60129	60110	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	61228	61209	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	64412	64393	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	231763	231744	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	665747	665728	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	666859	666840	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	667448	667429	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	668150	668131	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	669851	669832	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	670958	670939	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	673058	673039	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	674154	674135	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	675248	675229	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	676058	676039	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	944174	944155	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1290106	1290087	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1293389	1293370	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1294143	1294124	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1294898	1294879	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1295996	1295977	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1297092	1297073	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1298182	1298163	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1386140	1386121	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1387239	1387220	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1609438	1609419	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1610531	1610512	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1868045	1868026	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1893414	1893395	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1894499	1894480	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1895593	1895574	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1896354	1896335	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1897455	1897436	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1898548	1898529	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	1899749	1899730	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	2653480	2653461	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	2654581	2654562	0.002	40.1
Query_3729331	CM044546.2	100.000	20	0	0	1	20	2655712	2655693	0.002	40.1
