# blastn
# Iteration: 0
# Query: 
# RID: 2N7XD78N013
# Database: WGS_VDB://JALDQB02 genomic/284583/GCA_024416835.2
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 30918 hits found
Query_3111267	CM044546.2	100.000	20	0	0	1	20	369614	369595	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	500739	500720	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	750490	750471	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	781647	781628	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	840069	840050	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	901302	901283	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	934643	934624	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1078355	1078336	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1085481	1085462	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1268780	1268761	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1335550	1335531	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1363921	1363902	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1456070	1456051	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1647468	1647449	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1742716	1742697	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1766995	1766976	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1813654	1813635	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	1916340	1916321	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	2304585	2304566	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	2351794	2351775	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	2464077	2464058	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	2512070	2512051	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	2875391	2875372	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	2992109	2992090	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3117092	3117073	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3151232	3151213	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3245051	3245032	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3281893	3281874	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3330291	3330272	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3340907	3340888	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3438373	3438354	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3475705	3475686	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3784270	3784251	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	3927384	3927365	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	4048513	4048494	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	4253479	4253460	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	4282894	4282875	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	4299107	4299088	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	4419277	4419258	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	4609516	4609497	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	4696894	4696875	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	4948364	4948345	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5248453	5248434	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5296618	5296599	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5369267	5369248	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5370528	5370509	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5379091	5379072	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5400790	5400771	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5425068	5425049	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5433477	5433458	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5510843	5510824	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5518209	5518190	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5582958	5582939	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	5841686	5841667	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6134477	6134458	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6152566	6152547	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6178424	6178405	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6232820	6232801	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6234301	6234282	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6276599	6276580	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6299241	6299222	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6338521	6338502	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6346317	6346298	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6511208	6511189	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6708171	6708152	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6840064	6840045	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	6979023	6979004	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	7237575	7237556	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	7252530	7252511	0.002	40.1
Query_3111267	CM044546.2	100.000	20	0	0	1	20	7330216	7330197	0.002	40.1
